Endpoint|"Species NCBI TaxID"|"Species ECOTOX Number"|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|587174|40921|
LC50|247138|4424|
LC50|247138|4424|
LC50|85549|366|
LC50|85549|366|
LC50|85549|366|
LC50|85549|366|
LC50|85549|366|
LC50|85549|366|
LC50|8403|4926|
LC50|1302381|32092|
LC50||18950|
LC50|85549|366|
LC50|85549|366|
LC50|85549|366|
LC50|587174|40921|
LC50|85549|366|
LC50|85549|366|
LC50|85549|366|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50/|8128|485|
LC50|1150979|34779|
LC50|1150979|34779|
LC50|1150979|34779|
LC50|1150979|34779|
LC50|1720309|2256|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|6661|3004|
LC50|112782|33567|
LC50|85549|366|
LC50|587174|40921|
LC50|85549|366|
LC50|85549|366|
LC50|85549|366|
LC50|35525|5|
LC50|1150979|34779|
LC50|1150979|34779|
LC50/|8128|485|
LC50|1150979|34779|
LC50|1150979|34779|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|76587|233|
LC50|76587|233|
LC50|76587|233|
LC50|76587|233|
LC50|76587|233|
LC50|425018|500|
LC50|7955|5156|
LC50|1213214|16102|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|8355|206|
LC50|8355|206|
LC50|8355|206|
LC50|8355|206|
LC50|8355|206|
LC50|8355|206|
LC50|1352461|34567|
LC50|1352461|34567|
LC50|42846|170|
LC50|42846|170|
LC50|42846|170|
LC50|167952|32268|
LC50|42846|170|
LC50|42846|170|
LC50|42846|170|
LC50|167952|32268|
LC50|42846|170|
LC50|42846|170|
LC50|96875|1666|
LC50|6687|252|
LC50|42846|170|
LC50|42846|170|
LC50|42846|170|
LC50|1352461|34567|
LC50|42846|170|
LC50||2851|
LC50|1352461|34567|
LC50|42846|170|
LC50|1352461|34567|
LC50|425018|500|
LC50|42846|170|
LC50|42846|170|
LC50|1352461|34567|
LC50|6661|3004|
LC50|1352461|34567|
LC50|1352461|34567|
LC50|42846|170|
LC50|42846|170|
LC50|1352461|34567|
LC50|1352461|34567|
LC50|42846|170|
LC50|42846|170|
LC50|1352461|34567|
LC50|42846|170|
LC50|1352461|34567|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|6763|76|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|6763|76|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50|136180|376|
LC50||212|
LC50|136180|376|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|48193|71|
LC50|1830164|30490|
LC50|48193|71|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|202603|28792|
LC50|1830164|30490|
LC50|137520|25921|
LC50|137520|25921|
LC50|137520|25921|
LC50||34524|
LC50||34526|
LC50||34525|
LC50||34522|
LC50||34522|
LC50|891940|34603|
LC50|891940|34603|
LC50|891940|34603|
LC50|891940|34603|
LC50||34522|
LC50||34522|
LC50||34525|
LC50||34525|
LC50||34525|
LC50||34526|
LC50||34526|
LC50||34524|
LC50||34524|
LC50||20387|
LC50||31668|
LC50|42192|5872|
LC50|291982|4822|
LC50|42192|5872|
LC50|304850|28076|
LC50|42192|5872|
LC50|304850|28076|
LC50|304850|28076|
LC50|291982|4822|
LC50|304850|28076|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|304850|28076|
LC50|291982|4822|
LC50|291982|4822|
LC50|304850|28076|
LC50|291982|4822|
LC50|304850|28076|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|304850|28076|
LC50|291982|4822|
LC50|304850|28076|
LC50|304850|28076|
LC50|291982|4822|
LC50|304850|28076|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|304850|28076|
LC50|73031|586|
LC50|6239|4550|
LC50|6239|4550|
LC50|6239|4550|
LC50|6239|4550|
LC50|6239|4550|
LC50|6239|4550|
LC50|6239|4550|
LC50|6239|4550|
LC50|6239|4550|
LC50|6239|4550|
LC50|6239|4550|
LC50|6239|4550|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50|35528|2055|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50|294128|52|
LC50|55108|28981|
LC50|42528|11805|
LC50|7955|5156|
LC50||19825|
LC50||18447|
LC50|29158|385|
LC50|425018|500|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|86242|4753|
LC50|86242|4753|
LC50|425018|500|
LC50|79674|648|
LC50|303055|2766|
LC50||5899|
LC50||5899|
LC50|303055|2766|
LC50|303055|2766|
LC50||5899|
LC50||5899|
LC50|303055|2766|
LC50|143606|11739|
LC50|143606|11739|
LC50|143606|11739|
LC50|8128|485|
LC50|143606|11739|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7959|201|
LC50|7959|201|
LC50|7959|201|
LC50|7959|201|
LC50||34522|
LC50||34522|
LC50|891940|34603|
LC50|891940|34603|
LC50||34526|
LC50||34526|
LC50||34525|
LC50||34524|
LC50||34525|
LC50||34525|
LC50||34524|
LC50||34524|
LC50||34526|
LC50||34525|
LC50|891940|34603|
LC50|891940|34603|
LC50||34522|
LC50||34522|
LC50|334427|395|
LC50|310899|34539|
LC50|310899|34539|
LC50|310899|34539|
LC50|310899|34539|
LC50|334427|395|
LC50|334427|395|
LC50|334427|395|
LC50|335439|39968|
LC50|335439|39968|
LC50|35525|5|
LC50|35525|5|
LC50|294128|52|
LC50|294128|52|
LC50||18447|
LC50||18447|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|143294|2799|
LC50|143294|2799|
LC50|143297|26703|
LC50|143294|2799|
LC50|143297|26703|
LC50|143297|26703|
LC50|143294|2799|
LC50|143297|26703|
LC50|143297|26703|
LC50|143294|2799|
LC50|1789729|25168|
LC50|1789729|25168|
LC50|1789729|25168|
LC50|1789729|25168|
LC50|30335|1146|
LC50||2454|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|7955|5156|
LC50|7955|5156|
LC50|195543|1186|
LC50||212|
LC50|143606|11739|
LC50|72446|572|
LC50|143606|11739|
LC50|72446|572|
LC50|72446|572|
LC50|72446|572|
LC50|143606|11739|
LC50|143606|11739|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7959|201|
LC50|7959|201|
LC50|7959|201|
LC50|7959|201|
LC50|7904|2517|
LC50|7904|2517|
LC50|891940|34603|
LC50|891940|34603|
LC50|891940|34603|
LC50|891940|34603|
LC50||34522|
LC50||34522|
LC50||34522|
LC50||34525|
LC50||34525|
LC50||34525|
LC50||34525|
LC50||34526|
LC50||34526|
LC50||34526|
LC50||34524|
LC50||34522|
LC50||34524|
LC50||34524|
LC50|12924|11759|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|304850|28076|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|310899|34539|
LC50|310899|34539|
LC50|304850|28076|
LC50|304850|28076|
LC50|310899|34539|
LC50|310899|34539|
LC50|334427|395|
LC50|334427|395|
LC50|334427|395|
LC50|334427|395|
LC50|304850|28076|
LC50|304850|28076|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|291982|4822|
LC50|304850|28076|
LC50|304850|28076|
LC50|8403|4926|
LC50|145282|1920|
LC50|30342|1092|
LC50|8403|4926|
LC50||2174|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||2174|
LC50||2174|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||2174|
LC50||2174|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||2174|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|6669|8|
LC50|6669|8|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|6669|8|
LC50|6669|8|
LC50|6669|8|
LC50|6669|8|
LC50|6669|8|
LC50|117530|2371|
LC50|117530|2371|
LC50|6669|8|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|35525|5|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|6669|8|
LC50|6669|8|
LC50|6669|8|
LC50|219752|16126|
LC50|13013|2079|
LC50|13013|2079|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|8022|4|
LC50|39631|4546|
LC50|4472|507|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50|603693|614|
LC50||18447|
LC50|104777|1747|
LC50|127839|20322|
LC50|264248|17715|
LC50|264248|17715|
LC50|127839|20322|
LC50|192225|637|
LC50|61662|640|
LC50|6386|532|
LC50|6386|532|
LC50|6386|532|
LC50|6660|421|
LC50|6660|421|
LC50|6660|421|
LC50|61970|20711|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50||34623|
LC50||34623|
LC50||34623|
LC50||34623|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|425018|500|
LC50|35525|5|
LC50|294128|52|
LC50|117530|2371|
LC50|294128|52|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50||18447|
LC50||18447|
LC50|12924|11759|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|304850|28076|
LC50|425018|500|
LC50|79901|10806|
LC50|6706|346|
LC50|198241|1911|
LC50|6706|346|
LC50|587144|347|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|30325|31156|
LC50|30335|1146|
LC50|8355|206|
LC50|8355|206|
LC50|8355|206|
LC50|8355|206|
LC50|8355|206|
LC50||32516|
LC50|82204|18400|
LC50|82204|18400|
LC50|425018|500|
LC50||27874|
LC50||5899|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50||5899|
LC50|82204|18400|
LC50|638975|27994|
LC50|82204|18400|
LC50|141395|2309|
LC50|141395|2309|
LC50|425018|500|
LC50|6687|252|
LC50|1400849|4389|
LC50||32516|
LC50||32516|
LC50|77707|2310|
LC50|158387|6038|
LC50|335690|32409|
LC50|340988|1696|
LC50|48193|71|
LC50|335690|32409|
LC50|67554|5363|
LC50|89337|1934|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|1830164|30490|
LC50||271|
LC50|37268|2195|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|48193|71|
LC50|1830164|30490|
LC50|1830164|30490|
LC50|335690|32409|
LC50|453924|32408|
LC50|42626|17784|
LC50|453924|32408|
LC50|89337|1934|
LC50|89337|1934|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|8032|49|
LC50|8032|49|
LC50|8032|49|
LC50|453929|11783|
LC50|453929|11783|
LC50||34623|
LC50||34623|
LC50||34623|
LC50||34623|
LC50|158438|619|
LC50|603581|16092|
LC50|248215|5335|
LC50|243065|23620|
LC50|143748|680|
LC50|50634|674|
LC50||18258|
LC50|50959|494|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|73031|586|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|8128|485|
LC50|8128|485|
LC50|7998|20|
LC50|7998|20|
LC50|82204|18400|
LC50|82204|18400|
LC50|82204|18400|
LC50|82204|18400|
LC50|7955|5156|
LC50|30331|34527|
LC50|30331|34527|
LC50|30331|34527|
LC50|30331|34527|
LC50|8384|1091|
LC50|30326|19881|
LC50|8403|4926|
LC50|8403|4926|
LC50|145282|1920|
LC50|233781|32297|
LC50|30326|19881|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|8403|4926|
LC50|30326|19881|
LC50|61614|39089|
LC50|8384|1091|
LC50|30335|1146|
LC50|61616|19882|
LC50|30342|1092|
LC50|61616|19882|
LC50|30342|1092|
LC50|8384|1091|
LC50|30342|1092|
LC50|8403|4926|
LC50|30335|1146|
LC50|61614|39089|
LC50|30342|1092|
LC50|8355|206|
LC50||18950|
LC50||18950|
LC50||18950|
LC50||5899|
LC50|764486|18590|
LC50|77707|2310|
LC50|141395|2309|
LC50|141395|2309|
LC50|764486|18590|
LC50|565004|27410|
LC50|764486|18590|
LC50||1009|
LC50|638975|27994|
LC50|355520|31317|
LC50|355520|31317|
LC50|82204|18400|
LC50||29010|
LC50|303055|2766|
LC50|82204|18400|
LC50|82204|18400|
LC50|82204|18400|
LC50|82204|18400|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50|303055|2766|
LC50|27411|5893|
LC50|764486|18590|
LC50|764486|18590|
LC50|355520|31317|
LC50|355520|31317|
LC50|764486|18590|
LC50|303055|2766|
LC50|27411|5893|
LC50|303055|2766|
LC50|1400849|4389|
LC50|167952|32268|
LC50||34553|
LC50||18313|
LC50|764486|18590|
LC50||5899|
LC50/|117530|2371|
LC50||212|
LC50|294128|52|
LC50|158387|6038|
LC50||212|
LC50|158387|6038|
LC50|158387|6038|
LC50|158387|6038|
LC50|158387|6038|
LC50|117530|2371|
LC50|294128|52|
LC50|52638|2258|
LC50|158387|6038|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|8128|485|
LC50|72446|572|
LC50|13013|2079|
LC50|8128|485|
LC50|8128|485|
LC50|59899|113|
LC50|61968|27776|
LC50|59899|113|
LC50|59899|113|
LC50|8128|485|
LC50|30751|5593|
LC50|8128|485|
LC50|8128|485|
LC50|72446|572|
LC50|72446|572|
LC50|72446|572|
LC50|30732|20710|
LC50||1025|
LC50|8128|485|
LC50|143606|11739|
LC50|143606|11739|
LC50|143606|11739|
LC50|59899|113|
LC50|38762|4598|
LC50|38762|4598|
LC50|38762|4598|
LC50|38762|4598|
LC50|13013|2079|
LC50|143606|11739|
LC50|30751|5593|
LC50|8128|485|
LC50|30751|5593|
LC50|30751|5593|
LC50|93621|352|
LC50|93621|352|
LC50|93621|352|
LC50|93621|352|
LC50|8128|485|
LC50|8128|485|
LC50|8128|485|
LC50|42626|17784|
LC50|8128|485|
LC50|451694|34624|
LC50|245074|2513|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|90988|1|
LC50|7955|5156|
LC50|7955|5156|
LC50|8081|28|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|8032|49|
LC50|7962|21|
LC50|7962|21|
LC50|8032|49|
LC50|7962|21|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|42526|20159|
LC50|7959|201|
LC50|7959|201|
LC50|7959|201|
LC50/|7959|201|
LC50/|7959|201|
LC50|7959|201|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50||34623|
LC50||34623|
LC50||34623|
LC50||34623|
LC50||18209|
LC50||18209|
LC50||18209|
LC50||18209|
LC50||34623|
LC50|5935|5344|
LC50|5890|2386|
LC50|5935|5344|
LC50|55976|29013|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|334427|395|
LC50||40397|
LC50||28033|
LC50||18258|
LC50||18258|
LC50||40397|
LC50||40397|
LC50||18258|
LC50||40397|
LC50||40397|
LC50|334427|395|
LC50|334427|395|
LC50||28033|
LC50|334427|395|
LC50|55729|2441|
LC50|310899|34539|
LC50|310899|34539|
LC50||40397|
LC50|50959|494|
LC50|310899|34539|
LC50|310899|34539|
LC50||18258|
LC50||28033|
LC50||18258|
LC50||40397|
LC50||18258|
LC50||18258|
LC50||18258|
LC50||18258|
LC50|55729|2441|
LC50||18258|
LC50||18258|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|427924|31675|
LC50|427924|31675|
LC50|74736|34625|
LC50|76587|233|
LC50|216498|5611|
LC50|74736|34625|
LC50|76587|233|
LC50|335439|39968|
LC50|74736|34625|
LC50|74736|34625|
LC50|76587|233|
LC50|335439|39968|
LC50|74736|34625|
LC50|926033|58|
LC50|926033|58|
LC50|926033|58|
LC50|926033|58|
LC50|926033|58|
LC50|926033|58|
LC50|926033|58|
LC50|604281|224|
LC50|926033|58|
LC50|604281|224|
LC50|35525|5|
LC50|8127|134|
LC50|8090|109|
LC50|7955|5156|
LC50|7955|5156|
LC50|117530|2371|
LC50||5899|
LC50||5899|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50|355520|31317|
LC50|355520|31317|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50|425018|500|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50||27853|
LC50|355520|31317|
LC50|355520|31317|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|8081|28|
LC50|37268|2195|
LC50|7955|5156|
LC50|29158|385|
LC50|1213214|16102|
LC50|93621|352|
LC50|93621|352|
LC50|93621|352|
LC50|93621|352|
LC50|50959|494|
LC50|565004|27410|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50||18447|
LC50||18447|
LC50|7160|1770|
LC50|7160|1770|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|8355|206|
LC50|27411|5893|
LC50|82204|18400|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50|451694|34624|
LC50|8081|28|
LC50||34623|
LC50||34623|
LC50||34623|
LC50||34623|
LC50||34623|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|45438|2353|
LC50|45438|2353|
LC50|45438|2353|
LC50|45438|2353|
LC50|425018|500|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50||34623|
LC50||34623|
LC50||34623|
LC50||34623|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|7955|5156|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50||2422|
LC50|7176|397|
LC50|7159|230|
LC50|56106|1341|
LC50|197464|39433|
LC50|72446|572|
LC50|72446|572|
LC50|7957|25|
LC50|515277|40974|
LC50|7160|1770|
LC50|117530|2371|
LC50|159736|7314|
LC50|159736|7314|
LC50|159736|7314|
LC50|159736|7314|
LC50|7955|5156|
LC50|50959|494|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50|82204|18400|
LC50|27411|5893|
LC50|117530|2371|
LC50|117530|2371|
LC50|451694|34624|
LC50|8127|134|
LC50|8081|28|
LC50||34623|
LC50||34623|
LC50||34623|
LC50||34623|
LC50||34623|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|55729|2441|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|74736|34625|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|45438|2353|
LC50|45438|2353|
LC50|45438|2353|
LC50|45438|2353|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|30335|1146|
LC50|8355|206|
LC50|27411|5893|
LC50|27411|5893|
LC50|27411|5893|
LC50|6687|252|
LC50|425018|500|
LC50|27411|5893|
LC50|48193|71|
