"Species NCBI TaxID"|"Species ECOTOX Number"|
72053|11611|
170859|4810|
7177|647|
481679|17168|
7177|647|
481685|17167|
45948|924|
45948|924|
45948|924|
45948|924|
6386|532|
85549|366|
85549|366|
|5926|
85549|366|
85549|366|
8022|4|
104777|1747|
8355|206|
|16163|
|16163|
8355|206|
6660|421|
6660|421|
6660|421|
6660|421|
6660|421|
6660|421|
6660|421|
6660|421|
6660|421|
6660|421|
6660|421|
6660|421|
|16163|
|16163|
90988|1|
8355|206|
|16163|
|16163|
90988|1|
120202|240|
120202|240|
59188|669|
85549|366|
85549|366|
85549|366|
|2731|
85549|366|
104777|1747|
6550|208|
6550|208|
85549|366|
59188|669|
315576|964|
104777|1747|
|5926|
85549|366|
59188|669|
7878|13814|
104777|1747|
|5926|
85549|366|
85549|366|
85549|366|
7176|397|
|16163|
|16163|
59188|669|
85549|366|
104777|1747|
90069|1020|
8260|130|
59188|669|
85549|366|
7878|13814|
104777|1747|
294128|52|
294128|52|
7153|85|
85549|366|
85549|366|
85549|366|
294128|52|
294128|52|
7153|85|
61662|640|
85549|366|
85549|366|
85549|366|
35525|5|
85549|366|
104777|1747|
8081|28|
7878|13814|
274642|5973|
79674|648|
315576|964|
8355|206|
91582|2638|
90988|1|
315576|964|
8355|206|
|16163|
|16163|
8355|206|
|16163|
|16163|
90988|1|
8355|206|
7878|13814|
90988|1|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
85549|366|
59188|669|
104777|1747|
1450415|4619|
85549|366|
8167|38|
8167|38|
8167|38|
8167|38|
8167|38|
8167|38|
8167|38|
8167|38|
90988|1|
8032|49|
8032|49|
8032|49|
8032|49|
8032|49|
8032|49|
8032|49|
8032|49|
57865|900|
57865|900|
57865|900|
57865|900|
57865|900|
57865|900|
57865|900|
57865|900|
45954|218|
45954|218|
45954|218|
45954|218|
45954|218|
45954|218|
90988|1|
13106|2|
28743|86|
90988|1|
8022|4|
13106|2|
7955|5156|
90988|1|
28743|86|
90988|1|
7955|5156|
7955|5156|
7955|5156|
8022|4|
90988|1|
13106|2|
90988|1|
28743|86|
8022|4|
283036|3056|
27706|89|
283036|3056|
283036|3056|
27706|89|
27706|89|
27706|89|
147949|106|
283036|3056|
283036|3056|
283036|3056|
283036|3056|
283036|3056|
283036|3056|
283036|3056|
283036|3056|
283036|3056|
147949|106|
147949|106|
147949|106|
1450415|4619|
604281|224|
604281|224|
604281|224|
604281|224|
90988|1|
90988|1|
28743|86|
8022|4|
28743|86|
90988|1|
13106|2|
90988|1|
8022|4|
13013|2079|
47562|3052|
47562|3052|
47562|3052|
47562|3052|
47562|3052|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
85549|366|
85549|366|
85549|366|
294128|52|
221654|302|
110441|142|
221654|302|
221654|302|
221654|302|
221654|302|
110441|142|
238744|375|
13106|2|
13106|2|
90988|1|
90988|1|
90988|1|
90988|1|
8081|28|
238744|375|
90988|1|
13106|2|
481685|17167|
481679|17168|
481685|17167|
481685|17167|
7153|85|
90988|1|
80836|2488|
80836|2488|
315576|964|
8260|130|
7957|25|
7957|25|
7957|25|
7957|25|
7957|25|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
77651|973|
77651|973|
85549|366|
77651|973|
77651|973|
77651|973|
77651|973|
77651|973|
77651|973|
85549|366|
77651|973|
77651|973|
59188|669|
85549|366|
77651|973|
77651|973|
85549|366|
77651|973|
117540|2640|
77651|973|
85549|366|
77651|973|
|5926|
77651|973|
85549|366|
77651|973|
77651|973|
77651|973|
77651|973|
35525|5|
|4676|
8260|130|
8260|130|
90069|1020|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
13106|2|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
8090|109|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
7957|25|
7957|25|
7957|25|
7957|25|
7957|25|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
154827|2617|
453929|11783|
232998|2599|
154827|2617|
453929|11783|
453929|11783|
232998|2599|
72053|11611|
209197|11660|
453929|11783|
154827|2617|
170859|4810|
170859|4810|
232998|2599|
232998|2599|
232998|2599|
170859|4810|
170859|4810|
72053|11611|
209197|11660|
209197|11660|
72053|11611|
209197|11660|
72053|11611|
232998|2599|
232998|2599|
232998|2599|
154827|2617|
72053|11611|
72053|11611|
170859|4810|
154827|2617|
170859|4810|
72053|11611|
453929|11783|
154827|2617|
232998|2599|
154827|2617|
209197|11660|
209197|11660|
453929|11783|
154827|2617|
170859|4810|
154827|2617|
154827|2617|
72053|11611|
154827|2617|
232998|2599|
170859|4810|
170859|4810|
170859|4810|
453929|11783|
170859|4810|
72053|11611|
232998|2599|
72053|11611|
209197|11660|
154827|2617|
209197|11660|
209197|11660|
72053|11611|
170859|4810|
72053|11611|
209197|11660|
453929|11783|
209197|11660|
209197|11660|
72053|11611|
232998|2599|
453929|11783|
209197|11660|
72053|11611|
232998|2599|
154827|2617|
209197|11660|
72053|11611|
170859|4810|
170859|4810|
170859|4810|
72053|11611|
232998|2599|
154827|2617|
154827|2617|
170859|4810|
232998|2599|
72053|11611|
170859|4810|
209197|11660|
154827|2617|
209197|11660|
154827|2617|
232998|2599|
209197|11660|
453929|11783|
170859|4810|
154827|2617|
209197|11660|
170859|4810|
72053|11611|
154827|2617|
232998|2599|
72053|11611|
209197|11660|
453929|11783|
232998|2599|
72053|11611|
232998|2599|
209197|11660|
232998|2599|
170859|4810|
154827|2617|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
35561|5530|
2012609|5521|
|5830|
35561|5530|
286770|5829|
293677|5590|
|5529|
35561|5530|
70226|5587|
293677|5590|
2012609|5521|
344395|5534|
293874|5828|
293677|5590|
|5830|
|5529|
2012609|5521|
288431|5522|
403128|5518|
293874|5828|
286770|5829|
293874|5828|
|5830|
288431|5522|
286770|5829|
|5529|
344395|5534|
288431|5522|
344395|5534|
6239|4550|
|18239|
|18239|
8260|130|
90988|1|
7957|25|
7957|25|
7957|25|
7957|25|
7957|25|
8355|206|
47559|5044|
47559|5044|
8400|812|
8400|812|
74131|7377|
163991|7467|
163991|7467|
681895|10708|
1606681|7494|
1606681|7494|
681895|10708|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
7757|84|
7757|84|
7757|84|
7757|84|
7757|84|
7757|84|
7757|84|
7757|84|
7757|84|
7757|84|
244977|592|
244977|592|
244977|592|
244977|592|
45954|218|
45954|218|
45954|218|
45954|218|
45954|218|
45954|218|
90988|1|
7176|397|
85549|366|
85549|366|
85549|366|
85549|366|
90988|1|
90988|1|
8355|206|
90988|1|
90988|1|
|16163|
|16163|
8130|2495|
90988|1|
6720|5528|
5885|1165|
8022|4|
90988|1|
7176|397|
8128|485|
8032|49|
8355|206|
8355|206|
85549|366|
304456|418|
304456|418|
8128|485|
304456|418|
304456|418|
8090|109|
7962|21|
7962|21|
7962|21|
104777|1747|
8130|2495|
8260|130|
90069|1020|
90988|1|
90988|1|
8260|130|
90069|1020|
8260|130|
90988|1|
7957|25|
7957|25|
7957|25|
7957|25|
7957|25|
8130|2495|
85549|366|
33528|16|
302196|1693|
35525|5|
7955|5156|
7955|5156|
90988|1|
90988|1|
7955|5156|
7955|5156|
503180|5688|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
7159|230|
188231|5311|
8260|130|
8090|109|
|4676|
8260|130|
7957|25|
7957|25|
7957|25|
7957|25|
7957|25|
90988|1|
90988|1|
8355|206|
|16163|
|16163|
8022|4|
8355|206|
7176|397|
90988|1|
117982|652|
85549|366|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
85549|366|
85549|366|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
117982|652|
85549|366|
117982|652|
117982|652|
117982|652|
117982|652|
315709|27|
315709|27|
315709|27|
315709|27|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
90988|1|
28743|86|
28743|86|
28743|86|
90988|1|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
28743|86|
8022|4|
8022|4|
8022|4|
8022|4|
6162|18595|
90988|1|
110441|142|
110441|142|
110441|142|
110441|142|
238744|375|
238744|375|
238744|375|
238744|375|
8022|4|
90988|1|
8355|206|
85549|366|
59188|669|
90988|1|
104777|1747|
|16163|
|16163|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
232998|2599|
232998|2599|
154827|2617|
232998|2599|
209197|11660|
453929|11783|
170859|4810|
72053|11611|
232998|2599|
232998|2599|
209197|11660|
154827|2617|
170859|4810|
453929|11783|
154827|2617|
170859|4810|
209197|11660|
154827|2617|
209197|11660|
453929|11783|
72053|11611|
72053|11611|
209197|11660|
209197|11660|
209197|11660|
209197|11660|
232998|2599|
72053|11611|
453929|11783|
232998|2599|
232998|2599|
72053|11611|
72053|11611|
209197|11660|
154827|2617|
170859|4810|
232998|2599|
232998|2599|
154827|2617|
209197|11660|
232998|2599|
232998|2599|
154827|2617|
154827|2617|
170859|4810|
72053|11611|
170859|4810|
154827|2617|
154827|2617|
232998|2599|
72053|11611|
453929|11783|
232998|2599|
72053|11611|
154827|2617|
209197|11660|
170859|4810|
154827|2617|
170859|4810|
170859|4810|
154827|2617|
209197|11660|
170859|4810|
209197|11660|
232998|2599|
72053|11611|
154827|2617|
232998|2599|
209197|11660|
232998|2599|
232998|2599|
154827|2617|
170859|4810|
170859|4810|
453929|11783|
72053|11611|
170859|4810|
209197|11660|
170859|4810|
209197|11660|
72053|11611|
170859|4810|
453929|11783|
154827|2617|
453929|11783|
72053|11611|
72053|11611|
154827|2617|
170859|4810|
453929|11783|
209197|11660|
72053|11611|
72053|11611|
72053|11611|
72053|11611|
170859|4810|
154827|2617|
209197|11660|
170859|4810|
90988|1|
8355|206|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
80836|2488|
80836|2488|
315576|964|
90988|1|
8090|109|
|4676|
8260|130|
7957|25|
7957|25|
7957|25|
7957|25|
7957|25|
7957|25|
7957|25|
85549|366|
33528|16|
|16163|
8090|109|
8090|109|
90988|1|
90988|1|
|5657|
|5657|
|5657|
|5657|
35525|5|
7962|21|
7962|21|
7962|21|
7962|21|
7959|201|
7959|201|
7959|201|
7959|201|
35525|5|
8081|28|
59188|669|
85549|366|
117530|2371|
117530|2371|
90988|1|
90988|1|
90988|1|
90988|1|
104777|1747|
8355|206|
|16163|
|16163|
8355|206|
8260|130|
7957|25|
7957|25|
7957|25|
7957|25|
7957|25|
|16163|
8130|2495|
315576|964|
8260|130|
90069|1020|
8356|1492|
8356|1492|
236543|11546|
236543|11546|
236543|11546|
6660|421|
6660|421|
6660|421|
59188|669|
236543|11546|
117540|2640|
6660|421|
236543|11546|
236543|11546|
6660|421|
6660|421|
236543|11546|
236543|11546|
236543|11546|
6660|421|
236543|11546|
236543|11546|
236543|11546|
236543|11546|
|5926|
236543|11546|
6660|421|
236543|11546|
236543|11546|
236543|11546|
6660|421|
236543|11546|
6660|421|
236543|11546|
236543|11546|
236543|11546|
6660|421|
236543|11546|
6660|421|
85549|366|
85549|366|
236543|11546|
236543|11546|
136140|1784|
|4676|
35525|5|
1045542|5243|
|94|
90069|1020|
451679|5849|
33528|16|
46781|5252|
205134|1584|
1045542|5243|
205134|1584|
|94|
46781|5252|
857636|1836|
857636|1836|
8260|130|
8260|130|
52581|5246|
451679|5849|
52581|5246|
155067|4804|
33528|16|
30732|20710|
30732|20710|
90988|1|
90988|1|
90988|1|
8090|109|
7957|25|
7957|25|
7957|25|
7957|25|
7957|25|
8022|4|
104777|1747|
104777|1747|
8355|206|
34508|5985|
189291|26168|
46012|16015|
|16665|
|10911|
346252|26173|
|10392|
46003|26171|
|26166|
269767|26172|
90724|17019|
6305|17312|
45929|16673|
|16163|
166011|16681|
364627|26170|
70226|5587|
|26199|
560199|26165|
157847|17145|
6233|19183|
157861|26169|
|16163|
114909|25146|
6239|4550|
6326|18631|
90988|1|
90988|1|
|16163|
|16163|
|16163|
34508|5985|
|16163|
560199|26165|
|26199|
166011|16681|
269767|26172|
|16163|
114909|25146|
6305|17312|
6233|19183|
46012|16015|
|10911|
|26166|
364627|26170|
157861|26169|
189291|26168|
90724|17019|
45929|16673|
157847|17145|
46003|26171|
346252|26173|
70226|5587|
|16665|
|10392|
6239|4550|
6326|18631|
|16163|
|16163|
90988|1|
|16163|
|16163|
90988|1|
90988|1|
8355|206|
|16163|
|16163|
90988|1|
90988|1|
35525|5|
8081|28|
8355|206|
85549|366|
104777|1747|
8355|206|
35525|5|
8355|206|
|2422|
7175|210|
|18407|
|1049|
|1049|
7176|397|
7176|397|
7175|210|
315576|964|
7159|230|
315576|964|
7159|230|
7159|230|
8078|57|
8078|57|
|633|
120202|240|
133894|2067|
2116170|887|
1041454|10965|
133894|2067|
221654|302|
221654|302|
221654|302|
35525|5|
59899|113|
64152|528|
8128|485|
8078|57|
8078|57|
8078|57|
8081|28|
8032|49|
199954|31614|
1761709|4719|
7176|397|
7176|397|
8081|28|
7955|5156|
7998|20|
8022|4|
|16163|
35525|5|
8355|206|
13106|2|
90988|1|
28743|86|
90988|1|
8022|4|
90069|1020|
8260|130|
90988|1|
|16163|
|16163|
85549|366|
35525|5|
35525|5|
104777|1747|
135777|209|
135777|209|
135777|209|
135777|209|
135777|209|
135777|209|
