Endpoint|"Species NCBI TaxID"|"Species ECOTOX Number"|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|7192|1173|
LC50|33397|81|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|315576|964|
LC50||18447|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7153|85|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7153|85|
LC50||18447|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|296775|5493|
LC50|91582|2638|
LC50|85549|366|
LC50|8022|4|
LC50|35525|5|
LC50|35525|5|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|7962|21|
LC50|7153|85|
LC50|7153|85|
LC50|7153|85|
LC50|7153|85|
LC50|7153|85|
LC50|7153|85|
LC50|6596|55|
LC50|6596|55|
LC50|6596|55|
LC50|6596|55|
LC50|6596|55|
LC50|6596|55|
LC50|6596|55|
LC50|6596|55|
LC50|6596|55|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|91582|2638|
LC50|294128|52|
LC50|8090|109|
LC50|8090|109|
LC50|8090|109|
LC50|8090|109|
LC50|90988|1|
LC50|13106|2|
LC50|8090|109|
LC50|8090|109|
LC50|8090|109|
LC50|7153|85|
LC50|120843|5676|
LC50||15794|
LC50|7175|210|
LC50|7175|210|
LC50||1049|
LC50||4651|
LC50||15794|
LC50|7175|210|
LC50|38782|1545|
LC50|310513|2090|
LC50|7175|210|
LC50|7175|210|
LC50|7175|210|
LC50||2422|
LC50||1847|
LC50||15794|
LC50|7175|210|
LC50|38782|1545|
LC50|7175|210|
LC50||2422|
LC50|7175|210|
LC50||2422|
LC50|7175|210|
LC50|7175|210|
LC50||15794|
LC50|7175|210|
LC50||2422|
LC50|7176|397|
LC50|7175|210|
LC50|7176|397|
LC50|38782|1545|
LC50||18432|
LC50||18389|
LC50|7175|210|
LC50|7175|210|
LC50|7176|397|
LC50|7175|210|
LC50||15794|
LC50||2422|
LC50|7176|397|
LC50|7175|210|
LC50||15794|
LC50|7175|210|
LC50|7175|210|
LC50|7175|210|
LC50|310513|2090|
LC50||1049|
LC50||4651|
LC50||4651|
LC50|7175|210|
LD50||2793|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50|7160|1770|
LC50||39823|
LC50||20193|
LC50||20193|
LC50||16410|
LC50|6723|4690|
LC50|6723|4690|
LC50|6723|4690|
LC50|6723|4690|
LC50|110441|142|
LC50|35525|5|
LC50|110441|142|
LC50|91582|2638|
LC50|8090|109|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|64152|528|
LC50|274642|5973|
LC50|274642|5973|
LC50|274642|5973|
LC50|274642|5973|
LC50|8022|4|
LC50|5885|1165|
LC50|109671|899|
LC50|109671|899|
LC50|109671|899|
LC50|109671|899|
LC50|6161|4764|
LC50|6161|4764|
LC50|6161|4764|
LC50|6161|4764|
LC50|6161|4764|
LC50|6161|4764|
LC50|6161|4764|
LC50|6161|4764|
LC50|50959|494|
LC50||18746|
LC50||18746|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|7159|230|
LC50|90988|1|
LC50|90988|1|
LC50|7955|5156|
LC50||5657|
LC50|8355|206|
LC50|8355|206|
LC50|8355|206|
LC50|8355|206|
LC50|103213|18756|
LC50|7955|5156|
LC50|91582|2638|
LC50|104777|1747|
LC50|35525|5|
LC50||4676|
LC50||4676|
LC50|110441|142|
LC50|35525|5|
LC50|110441|142|
LC50|158387|6038|
LC50|35525|5|
LC50|136180|376|
LC50|221654|302|
LC50|221654|302|
LC50|8078|57|
LC50|8128|485|
LC50|8081|28|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|104385|4734|
LC50|6661|3004|
LC50|35525|5|
LC50|7159|230|
LC50||486|
LC50|399978|4789|
LC50|399978|4789|
LC50|294128|52|
LC50|294128|52|
LC50|764486|18590|
LC50||17197|
LC50||19938|
LC50|298466|19936|
LC50||19937|
LC50|512215|19939|
LC50|764486|18590|
LC50|50959|494|
LC50|106804|31617|
LC50|120202|240|
LC50|294128|52|
LC50|7159|230|
LC50|7160|1770|
LC50|85549|366|
LC50|35525|5|
LC50|304456|418|
LC50|8127|134|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LC50|7904|2517|
LD50|356393|16482|
LD50|356393|16482|
LD50|356393|16482|
LC50|6669|8|
LC50|221654|302|
LC50|294128|52|
LC50|221654|302|
LC50|294128|52|
LC50|221654|302|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|1663027|20246|
LC50|294128|52|
LC50|294128|52|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|8022|4|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|294128|52|
LC50|294128|52|
LC50|7955|5156|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|36100|20121|
LC50|36100|20121|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LD50||2952|
LC50|294128|52|
LC50|294128|52|
LC50|33528|16|
LC50|8022|4|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LD50|35525|5|
LD50|35525|5|
LD50||2952|
LC50|143492|17351|
LC50|35046|17352|
LC50|732107|427|
LC50|732107|427|
LC50|732107|427|
LC50|732107|427|
LC50|732107|427|
LC50|732107|427|
LC50|732107|427|
LC50|732107|427|
LC50|732107|427|
LC50|732107|427|
LC50|732107|427|
LC50|732107|427|
LC50|294128|52|
LC50|294128|52|
LC50/|294128|52|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|33528|16|
LC50|1663027|20246|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|8090|109|
LC50|7955|5156|
LC50|7955|5156|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|36100|20121|
LC50|36100|20121|
LC50|51293|5152|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|51293|5152|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|294128|52|
LC50|294128|52|
LC50|146672|753|
LC50|30325|31156|
LC50|8404|358|
LC50||16801|
LC50||16801|
LC50||16801|
LC50||16801|
LC50|8355|206|
LC50|8355|206|
LC50|77671|1386|
LC50|294128|52|
LC50|117530|2371|
LC50|221654|302|
LC50|117530|2371|
LC50|35525|5|
LC50|221654|302|
LC50|221654|302|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|6759|10|
LC50|163131|2044|
LC50|54333|16176|
LC50|163131|2044|
LC50|163131|2044|
LC50|163131|2044|
LC50|33528|16|
LC50|163131|2044|
LC50|7910|2519|
LC50|163131|2044|
LC50|163131|2044|
LC50|163131|2044|
LC50|84645|202|
LC50|36177|2516|
LC50|1663027|20246|
LC50|163131|2044|
LC50|13013|2079|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|28743|86|
LC50|90988|1|
LC50|90988|1|
LC50|28743|86|
LC50|90988|1|
LC50|90988|1|
LC50|7955|5156|
LC50|90988|1|
LC50|90988|1|
LC50|7955|5156|
LC50|90988|1|
LC50|90988|1|
LC50|8022|4|
LC50|170859|4810|
LC50|453929|11783|
LC50|154827|2617|
LC50|72053|11611|
LC50|204490|17101|
LC50|641303|11503|
LC50|68464|16178|
LC50|7907|2514|
LC50|87719|17099|
LC50|323265|11784|
LC50|323265|11784|
LC50|232998|2599|
LC50|209197|11660|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|6087|2807|
LC50|6087|2807|
LC50|6082|4660|
LC50|6088|2340|
LC50|46745|20402|
LC50|104385|4734|
LC50|104385|4734|
LC50|104385|4734|
LC50|104385|4734|
LC50|104385|4734|
LC50|104385|4734|
LC50|104385|4734|
LC50|36100|20121|
LC50|69681|20115|
LC50|104385|4734|
LC50|104385|4734|
LC50|69681|20115|
LC50|69681|20115|
LC50|104385|4734|
LC50|104385|4734|
LC50|104385|4734|
LC50|36100|20121|
LC50|104385|4734|
LC50|104385|4734|
LC50|104385|4734|
LC50|52395|17110|
LC50|104385|4734|
LC50|104385|4734|
LC50|440573|17109|
LC50|104385|4734|
LC50|69681|20115|
LC50|52396|374|
LC50|104385|4734|
LC50|96914|17111|
LC50|104385|4734|
LC50|52375|5767|
LC50|104385|4734|
LC50|52383|5940|
LC50|51293|5152|
LC50|51293|5152|
LC50|126592|4567|
LC50|51293|5152|
LC50|126592|4567|
LC50|126592|4567|
LC50|51293|5152|
LC50|51293|5152|
LC50|51293|5152|
LC50|51293|5152|
LC50|51293|5152|
LC50|51293|5152|
LC50|51293|5152|
LC50|126592|4567|
LD50|126592|4567|
LD50|126592|4567|
LC50|6239|4550|
LC50|6239|4550|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|294128|52|
LC50|294128|52|
LC50|101187|2925|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LD50||2952|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|607701|18409|
LC50|294128|52|
LC50|294128|52|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50||271|
LC50|84645|202|
LC50||271|
LC50|163131|2044|
LC50|163131|2044|
LC50|163131|2044|
LC50|163131|2044|
LC50|163131|2044|
LC50||271|
LC50|163131|2044|
LC50||271|
LC50||271|
LC50|163131|2044|
LC50||271|
LC50|33528|16|
LC50|84645|202|
LC50|163131|2044|
LC50||271|
LC50|1663027|20246|
LC50||271|
LC50||271|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|7955|5156|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|6087|2807|
LC50|6088|2340|
LC50|6082|4660|
LC50|6087|2807|
LC50|36100|20121|
LC50|36100|20121|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|126592|4567|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50|294128|52|
LC50||486|
LC50|6669|8|
LC50|117530|2371|
LC50|117530|2371|
LC50|6669|8|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50|7955|5156|
LC50/|7955|5156|
LC50|33397|81|
LC50|6239|4550|
LC50|6239|4550|
LC50|3039|430|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|38577|1194|
LC50|45625|118|
LC50||4771|
LC50||18588|
LC50||5419|
LC50|101204|10767|
LC50|764486|18590|
LC50||18593|
LC50|764486|18590|
LC50|101204|10767|
LC50||20391|
LC50|101204|10767|
LC50|101204|10767|
LC50||4771|
LC50|101204|10767|
LC50|101204|10767|
LC50||4771|
LC50||4771|
LC50|45625|118|
LC50||5419|
LC50||4771|
LC50||20391|
LC50||20391|
LC50||4771|
LC50|223650|1577|
LC50||5419|
LC50||4771|
LC50||2851|
LC50||4771|
LC50||4771|
LC50|101204|10767|
LC50||18591|
LC50||18593|
LC50|1325124|18589|
LC50||4771|
LC50|191375|20130|
LC50|82763|1070|
LC50|1325124|18589|
LC50|45625|118|
LC50|101204|10767|
LC50||20391|
LC50||20391|
LC50|732107|427|
LC50||18591|
LC50|732107|427|
LC50|223650|1577|
LC50||18592|
LC50||4771|
LC50||4771|
LC50|101204|10767|
LC50|117530|2371|
LC50|117530|2371|
LC50|429032|3026|
LC50|88015|649|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|6669|8|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|6669|8|
LC50|35525|5|
LC50|6669|8|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|88015|649|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|35525|5|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|294128|52|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|6669|8|
LC50|158387|6038|
LC50|117530|2371|
LC50|6669|8|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|117530|2371|
LC50|88015|649|
LC50|117530|2371|
LC50|88015|649|
LC50|6669|8|
LC50|35525|5|
LC50|35525|5|
LC50|88015|649|
LC50|117530|2371|
LC50|117530|2371|
LC50|6669|8|
LC50|88015|649|
LC50|35525|5|
LC50|117530|2371|
LC50|117530|2371|
LC50|6669|8|
LC50|117530|2371|
LC50|6669|8|
LC50|117530|2371|
LC50|88015|649|
LC50|6669|8|
LC50|117530|2371|
LC50|117530|2371|
LC50|6669|8|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|294128|52|
LC50|117530|2371|
LC50|6669|8|
LC50|88015|649|
LC50|117530|2371|
LC50|35525|5|
LC50|6669|8|
LC50|117530|2371|
LC50|35525|5|
LC50|117530|2371|
LC50|294128|52|
LC50|6669|8|
LC50|35525|5|
LC50|35525|5|
LC50|294128|52|
LC50|294128|52|
LC50|117530|2371|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|294128|52|
LC50|35525|5|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|6689|11779|
LC50|857636|1836|
LC50|857636|1836|
LC50|857636|1836|
LC50|64551|2073|
LC50|34816|59|
LC50|13013|2079|
LC50|13013|2079|
LC50|857636|1836|
LC50|34814|20125|
LC50|13013|2079|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|90988|1|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8022|4|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|8037|16179|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1351856|16413|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|197159|530|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|197159|530|
LC50|1381948|19218|
LC50|1381948|19218|
LC50|33397|81|
LC50|1381948|19218|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|1351856|16413|
LC50|33397|81|
LC50|33397|81|
LC50|1381948|19218|
LC50|315576|964|
LC50|315576|964|
LC50|5974|17618|
LC50|5940|5773|
LC50||20225|
LC50|5928|2114|
LC50|10195|345|
LC50|10195|345|
LC50|10195|345|
LC50|176853|1868|
LC50|176853|1868|
LC50|171532|20315|
LC50|176853|1868|
LC50|176853|1868|
LC50|176853|1868|
LC50|176853|1868|
LC50|176853|1868|
LC50|176853|1868|
LC50||18297|
LC50||18297|
LC50||18297|
LC50|401862|2966|
LC50|176853|1868|
LC50|171532|20315|
LC50||18297|
LC50|176853|1868|
LC50|171532|20315|
LC50|176853|1868|
LC50|171532|20315|
LC50|176853|1868|
LC50|176853|1868|
LC50|171532|20315|
LC50|6465|2154|
LC50|29158|385|
LC50|73031|586|
LC50||7654|
LC50|54125|7566|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|6239|4550|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|6386|532|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|6386|532|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|61662|640|
LC50|80836|2488|
LC50||20391|
LC50||2682|
LC50||20391|
LC50|80836|2488|
LC50|80836|2488|
LC50||2682|
LC50||20391|
LC50||20391|
LC50|141395|2309|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|80836|2488|
LC50|527158|2685|
LC50||20391|
LC50|1239313|4665|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|35525|5|
LC50|1239313|4665|
LC50|1239313|4665|
LC50|110441|142|
LC50|1239313|4665|
LC50|35525|5|
LC50|1239313|4665|
LC50|1239313|4665|
LC50|117530|2371|
LC50|35525|5|
LC50|35525|5|
LC50|110441|142|
LC50|35525|5|
LC50|8038|3|
LC50|8022|4|
LC50|8022|4|
LC50||19825|
LC50||19825|
LC50||19825|
LC50|8355|206|
LC50||1009|
LC50||1009|
LC50||1009|
LC50|82763|1070|
LC50||1009|
LC50|6687|252|
LC50||1009|
LC50|6687|252|
LC50|6687|252|
LC50|6687|252|
LC50||20193|
LC50||1009|
LC50|6687|252|
LC50|6687|252|
LC50||20193|
LC50|6687|252|
LC50|732107|427|
LC50|6687|252|
LC50||1009|
LC50||1009|
LC50||1009|
LC50||1009|
LC50|6687|252|
LC50|6687|252|
LC50|6687|252|
LC50|6687|252|
LC50||1009|
LC50||1009|
LC50||1009|
LC50||1009|
LC50|6687|252|
LC50|223650|1577|
LC50|6687|252|
LC50|6687|252|
LC50||2851|
LC50|6687|252|
LC50||1009|
LC50||1009|
LC50||1009|
LC50||1009|
